label,score
POSITIVE,0.9821719527244568
POSITIVE,0.9761064648628235
NEGATIVE,0.9256386756896973
NEGATIVE,0.9982427358627319
POSITIVE,0.9997461438179016
POSITIVE,0.7481210231781006
NEGATIVE,0.9950034022331238
POSITIVE,0.9994518160820007
NEGATIVE,0.5336973071098328
POSITIVE,0.9994200468063354
POSITIVE,0.9998427629470825
POSITIVE,0.9993144273757935
POSITIVE,0.9997245669364929
POSITIVE,0.9997628331184387
POSITIVE,0.999752938747406
NEGATIVE,0.9543160796165466
POSITIVE,0.9998438358306885
POSITIVE,0.7481210231781006
POSITIVE,0.7481210231781006
POSITIVE,0.9993565678596497
POSITIVE,0.9998782873153687
POSITIVE,0.9996767044067383
POSITIVE,0.9973248243331909
NEGATIVE,0.9956692457199097
NEGATIVE,0.9819377660751343
POSITIVE,0.9996761083602905
POSITIVE,0.9998571872711182
POSITIVE,0.9246901869773865
POSITIVE,0.999821126461029
NEGATIVE,0.9344609379768372
NEGATIVE,0.7641128301620483
NEGATIVE,0.9887418150901794
NEGATIVE,0.7158028483390808
POSITIVE,0.9993371367454529
POSITIVE,0.9997386336326599
POSITIVE,0.9988922476768494
POSITIVE,0.7628415822982788
NEGATIVE,0.9976123571395874
POSITIVE,0.5370519757270813
NEGATIVE,0.9748733639717102
POSITIVE,0.999833345413208
NEGATIVE,0.9380108714103699
NEGATIVE,0.990301787853241
NEGATIVE,0.9283115267753601
POSITIVE,0.99762362241745
POSITIVE,0.7481210231781006
NEGATIVE,0.9993070363998413
NEGATIVE,0.9988114833831787
POSITIVE,0.9996728897094727
POSITIVE,0.999821126461029
POSITIVE,0.7481210231781006
POSITIVE,0.9982632994651794
NEGATIVE,0.9808022975921631
POSITIVE,0.9998815059661865
NEGATIVE,0.9771741032600403
POSITIVE,0.9978989362716675
POSITIVE,0.9867393970489502
POSITIVE,0.9997943043708801
POSITIVE,0.9942108392715454
POSITIVE,0.9998537302017212
POSITIVE,0.9997805953025818
POSITIVE,0.9997805953025818
POSITIVE,0.9983409643173218
POSITIVE,0.9996302127838135
NEGATIVE,0.9496994614601135
POSITIVE,0.9998557567596436
POSITIVE,0.9998306035995483
POSITIVE,0.9977784752845764
NEGATIVE,0.9757930636405945
POSITIVE,0.9979609251022339
NEGATIVE,0.9992625117301941
NEGATIVE,0.7667827606201172
POSITIVE,0.9950087070465088
POSITIVE,0.9997978806495667
NEGATIVE,0.6896091103553772
POSITIVE,0.8033716678619385
POSITIVE,0.9949695467948914
POSITIVE,0.999358594417572
POSITIVE,0.9989845156669617
POSITIVE,0.9998394250869751
NEGATIVE,0.9916315674781799
POSITIVE,0.9998161196708679
NEGATIVE,0.9719022512435913
POSITIVE,0.9970234036445618
POSITIVE,0.9981257319450378
NEGATIVE,0.9938123226165771
NEGATIVE,0.9983391761779785
POSITIVE,0.9772188663482666
NEGATIVE,0.8879163265228271
POSITIVE,0.9998385906219482
NEGATIVE,0.992093026638031
POSITIVE,0.5559744238853455
NEGATIVE,0.9394920468330383
POSITIVE,0.9998161196708679
POSITIVE,0.9998562335968018
NEGATIVE,0.9736772179603577
POSITIVE,0.9945970773696899
NEGATIVE,0.9855123162269592
POSITIVE,0.9989830851554871
NEGATIVE,0.7154907584190369
NEGATIVE,0.9880521297454834
POSITIVE,0.9976603984832764
NEGATIVE,0.825293242931366
POSITIVE,0.9772188663482666
POSITIVE,0.7481210231781006
NEGATIVE,0.7840097546577454
POSITIVE,0.9945464134216309
POSITIVE,0.9998446702957153
POSITIVE,0.9992651343345642
POSITIVE,0.9989830851554871
NEGATIVE,0.973212480545044
POSITIVE,0.9581519365310669
NEGATIVE,0.9618038535118103
POSITIVE,0.9996738433837891
POSITIVE,0.9605779647827148
POSITIVE,0.9981492757797241
NEGATIVE,0.9814991354942322
NEGATIVE,0.9913466572761536
NEGATIVE,0.9840719103813171
POSITIVE,0.9998593330383301
NEGATIVE,0.8945276141166687
NEGATIVE,0.9142281413078308
POSITIVE,0.9997743964195251
POSITIVE,0.9995342493057251
NEGATIVE,0.9471135139465332
POSITIVE,0.9717037677764893
NEGATIVE,0.9941343665122986
POSITIVE,0.7481210231781006
NEGATIVE,0.998572587966919
POSITIVE,0.5441093444824219
POSITIVE,0.9997920393943787
POSITIVE,0.7481210231781006
NEGATIVE,0.9871702790260315
POSITIVE,0.9998520612716675
NEGATIVE,0.9833393096923828
POSITIVE,0.9920244216918945
POSITIVE,0.99970942735672
POSITIVE,0.9216454029083252
POSITIVE,0.9998520612716675
NEGATIVE,0.9804365038871765
POSITIVE,0.7481210231781006
POSITIVE,0.9569024443626404
NEGATIVE,0.9995050430297852
POSITIVE,0.7481210231781006
NEGATIVE,0.9538389444351196
NEGATIVE,0.9993929862976074
POSITIVE,0.7481210231781006
POSITIVE,0.7481210231781006
NEGATIVE,0.937324047088623
NEGATIVE,0.9832600951194763
POSITIVE,0.7481210231781006
NEGATIVE,0.9846460223197937
NEGATIVE,0.9837815761566162
POSITIVE,0.7481210231781006
NEGATIVE,0.9457604885101318
POSITIVE,0.9667356610298157
POSITIVE,0.7481210231781006
NEGATIVE,0.9223101139068604
NEGATIVE,0.8261998891830444
POSITIVE,0.7481210231781006
POSITIVE,0.9900279641151428
POSITIVE,0.7481210231781006
NEGATIVE,0.9860662817955017
POSITIVE,0.6287680268287659
NEGATIVE,0.9928190112113953
POSITIVE,0.9985883831977844
POSITIVE,0.7481210231781006
POSITIVE,0.7481210231781006
POSITIVE,0.9826855659484863
NEGATIVE,0.9768530130386353
NEGATIVE,0.7513715624809265
NEGATIVE,0.9713144898414612
POSITIVE,0.7481210231781006
NEGATIVE,0.9715890884399414
POSITIVE,0.7481210231781006
NEGATIVE,0.932339608669281
POSITIVE,0.9955368041992188
NEGATIVE,0.9986515641212463
POSITIVE,0.976491391658783
NEGATIVE,0.8497188687324524
POSITIVE,0.9957146048545837
NEGATIVE,0.9969779253005981
POSITIVE,0.9931468367576599
NEGATIVE,0.9945682287216187
POSITIVE,0.9998794794082642
NEGATIVE,0.9482478499412537
NEGATIVE,0.993732750415802
POSITIVE,0.9796864986419678
POSITIVE,0.9998652935028076
POSITIVE,0.5559744238853455
POSITIVE,0.999875545501709
NEGATIVE,0.9897122383117676
NEGATIVE,0.9972454309463501
POSITIVE,0.9998161196708679
POSITIVE,0.5985531210899353
NEGATIVE,0.9954251646995544
POSITIVE,0.9843990802764893
NEGATIVE,0.9701637029647827
NEGATIVE,0.9548289775848389
NEGATIVE,0.5921747088432312
NEGATIVE,0.9633383750915527
POSITIVE,0.7481210231781006
POSITIVE,0.9994126558303833
POSITIVE,0.9606741070747375
POSITIVE,0.9995487332344055
NEGATIVE,0.9950262904167175
POSITIVE,0.9998483657836914
NEGATIVE,0.999550998210907
POSITIVE,0.998487114906311
NEGATIVE,0.9680824875831604
NEGATIVE,0.980616569519043
POSITIVE,0.9865183234214783
POSITIVE,0.9985150694847107
NEGATIVE,0.9831022620201111
POSITIVE,0.9998342990875244
NEGATIVE,0.9996438026428223
POSITIVE,0.9907349348068237
NEGATIVE,0.9868609309196472
NEGATIVE,0.9892249703407288
POSITIVE,0.9998564720153809
NEGATIVE,0.9982730150222778
POSITIVE,0.617062509059906
NEGATIVE,0.9779045581817627
POSITIVE,0.999818742275238
NEGATIVE,0.9945166707038879
POSITIVE,0.9998161196708679
POSITIVE,0.9997071623802185
POSITIVE,0.9980441331863403
POSITIVE,0.9981008172035217
POSITIVE,0.9997214674949646
POSITIVE,0.9998290538787842
NEGATIVE,0.9936548471450806
NEGATIVE,0.9689898490905762
NEGATIVE,0.9976364374160767
NEGATIVE,0.9416488409042358
POSITIVE,0.9998729228973389
POSITIVE,0.9998807907104492
POSITIVE,0.9997069239616394
POSITIVE,0.9674084782600403
POSITIVE,0.7481210231781006
NEGATIVE,0.9870467185974121
POSITIVE,0.9670588374137878
NEGATIVE,0.9967271089553833
POSITIVE,0.9728984832763672
POSITIVE,0.992659866809845
POSITIVE,0.9998723268508911
POSITIVE,0.9997851252555847
POSITIVE,0.9389649033546448
NEGATIVE,0.9930082559585571
POSITIVE,0.9998712539672852
NEGATIVE,0.9394837617874146
NEGATIVE,0.5632385015487671
POSITIVE,0.9751926064491272
POSITIVE,0.9997791647911072
POSITIVE,0.6841981410980225
POSITIVE,0.940394937992096
NEGATIVE,0.9964787364006042
NEGATIVE,0.9720549583435059
POSITIVE,0.9887580871582031
NEGATIVE,0.9865076541900635
NEGATIVE,0.9898552894592285
POSITIVE,0.5000373125076294
NEGATIVE,0.8678824305534363
NEGATIVE,0.9826598167419434
POSITIVE,0.9998552799224854
NEGATIVE,0.7047508358955383
POSITIVE,0.9998642206192017
POSITIVE,0.7481210231781006
NEGATIVE,0.9945110082626343
NEGATIVE,0.9440566301345825
POSITIVE,0.7481210231781006
NEGATIVE,0.9988094568252563
NEGATIVE,0.7667852640151978
POSITIVE,0.6490668058395386
POSITIVE,0.5331821441650391
POSITIVE,0.9997761845588684
POSITIVE,0.9992978572845459
NEGATIVE,0.9790948033332825
POSITIVE,0.9861834049224854
NEGATIVE,0.9997536540031433
NEGATIVE,0.9996601343154907
NEGATIVE,0.9811965227127075
POSITIVE,0.7481210231781006
POSITIVE,0.7481210231781006
POSITIVE,0.9541465044021606
POSITIVE,0.7481210231781006
NEGATIVE,0.9860817193984985
POSITIVE,0.9541465044021606
NEGATIVE,0.531582236289978
POSITIVE,0.985272228717804
NEGATIVE,0.9943628311157227
NEGATIVE,0.9528907537460327
POSITIVE,0.9998792409896851
NEGATIVE,0.9823781847953796
NEGATIVE,0.9719223380088806
NEGATIVE,0.9704850912094116
NEGATIVE,0.9904628396034241
POSITIVE,0.9974695444107056
NEGATIVE,0.9807015061378479
POSITIVE,0.9998495578765869
POSITIVE,0.9998458623886108
NEGATIVE,0.9053195714950562
NEGATIVE,0.9807954430580139
POSITIVE,0.7481210231781006
POSITIVE,0.9998445510864258
NEGATIVE,0.9647318720817566
NEGATIVE,0.9722059369087219
NEGATIVE,0.9700092673301697
POSITIVE,0.7481210231781006
NEGATIVE,0.9997476935386658
POSITIVE,0.9998161196708679
POSITIVE,0.9998682737350464
POSITIVE,0.9995529055595398
POSITIVE,0.7602498531341553
NEGATIVE,0.7370355129241943
NEGATIVE,0.9837982058525085
NEGATIVE,0.5848495364189148
POSITIVE,0.9998762607574463
NEGATIVE,0.8474556803703308
POSITIVE,0.9998819828033447
POSITIVE,0.926213264465332
POSITIVE,0.7517696619033813
NEGATIVE,0.980943500995636
NEGATIVE,0.984701931476593
POSITIVE,0.7481210231781006
POSITIVE,0.7481210231781006
NEGATIVE,0.9990366697311401
NEGATIVE,0.9835512042045593
POSITIVE,0.9935959577560425
NEGATIVE,0.8490768671035767
NEGATIVE,0.9865407347679138
POSITIVE,0.9998161196708679
NEGATIVE,0.9721300005912781
POSITIVE,0.9860140085220337
POSITIVE,0.9996732473373413
POSITIVE,0.9995854496955872
NEGATIVE,0.97093665599823
POSITIVE,0.9972370862960815
NEGATIVE,0.8624671101570129
POSITIVE,0.9982245564460754
POSITIVE,0.7481210231781006
POSITIVE,0.9993001222610474
NEGATIVE,0.999462902545929
POSITIVE,0.9998149275779724
POSITIVE,0.7481210231781006
POSITIVE,0.9994590878486633
POSITIVE,0.7481210231781006
NEGATIVE,0.9835301041603088
POSITIVE,0.9995465874671936
POSITIVE,0.9998805522918701
POSITIVE,0.9998608827590942
POSITIVE,0.7481210231781006
NEGATIVE,0.9194052219390869
POSITIVE,0.9997805953025818
POSITIVE,0.9998394250869751
POSITIVE,0.9997521042823792
NEGATIVE,0.9735773205757141
NEGATIVE,0.9846056699752808
NEGATIVE,0.7198047041893005
NEGATIVE,0.9967768788337708
POSITIVE,0.999568521976471
POSITIVE,0.9998862743377686
POSITIVE,0.9998635053634644
POSITIVE,0.9995044469833374
POSITIVE,0.7481210231781006
POSITIVE,0.9998520612716675
NEGATIVE,0.9629693627357483
NEGATIVE,0.9943869113922119
POSITIVE,0.7481210231781006
POSITIVE,0.9998558759689331
NEGATIVE,0.9960837364196777
NEGATIVE,0.9760244488716125
POSITIVE,0.9998832941055298
NEGATIVE,0.9879251718521118
NEGATIVE,0.969193160533905
POSITIVE,0.7481210231781006
NEGATIVE,0.9912601113319397
POSITIVE,0.9997984766960144
POSITIVE,0.986283004283905
NEGATIVE,0.9983816146850586
POSITIVE,0.9998469352722168
POSITIVE,0.9998630285263062
POSITIVE,0.9980022311210632
NEGATIVE,0.98008793592453
POSITIVE,0.9998607635498047
NEGATIVE,0.6319777369499207
POSITIVE,0.9970405697822571
POSITIVE,0.9998434782028198
POSITIVE,0.7481210231781006
POSITIVE,0.9997109770774841
POSITIVE,0.9998630285263062
POSITIVE,0.9914312362670898
POSITIVE,0.9998161196708679
NEGATIVE,0.9722346663475037
POSITIVE,0.9783853888511658
NEGATIVE,0.9870204925537109
POSITIVE,0.9997552037239075
NEGATIVE,0.9662230014801025
POSITIVE,0.9977171421051025
NEGATIVE,0.9866666197776794
NEGATIVE,0.9981712102890015
POSITIVE,0.9631341695785522
NEGATIVE,0.9770440459251404
POSITIVE,0.9997608065605164
NEGATIVE,0.9915350675582886
POSITIVE,0.9994041919708252
POSITIVE,0.9988604784011841
NEGATIVE,0.7750100493431091
POSITIVE,0.9998875856399536
POSITIVE,0.992992639541626
POSITIVE,0.9997183680534363
POSITIVE,0.9996963739395142
NEGATIVE,0.9961928129196167
NEGATIVE,0.9534431099891663
POSITIVE,0.9995205402374268
NEGATIVE,0.5062480568885803
POSITIVE,0.9998807907104492
NEGATIVE,0.9567422866821289
POSITIVE,0.9877985119819641
NEGATIVE,0.6805337071418762
NEGATIVE,0.9900407195091248
POSITIVE,0.6702589988708496
POSITIVE,0.9997703433036804
NEGATIVE,0.9667437076568604
NEGATIVE,0.9801787734031677
NEGATIVE,0.9880180358886719
POSITIVE,0.9998195767402649
POSITIVE,0.7269489169120789
POSITIVE,0.9971791505813599
POSITIVE,0.9998819828033447
POSITIVE,0.9995014667510986
NEGATIVE,0.8751005530357361
NEGATIVE,0.9916669726371765
POSITIVE,0.9998645782470703
POSITIVE,0.9998800754547119
POSITIVE,0.9998514652252197
POSITIVE,0.999873161315918
POSITIVE,0.9974800944328308
NEGATIVE,0.9365274906158447
NEGATIVE,0.9260839223861694
NEGATIVE,0.9618273377418518
POSITIVE,0.9996625185012817
POSITIVE,0.9998911619186401
NEGATIVE,0.9762528538703918
POSITIVE,0.9992554783821106
POSITIVE,0.9886055588722229
NEGATIVE,0.6577909588813782
NEGATIVE,0.9374141693115234
POSITIVE,0.9996618032455444
NEGATIVE,0.9966720342636108
POSITIVE,0.7481210231781006
NEGATIVE,0.9092414379119873
NEGATIVE,0.9267767071723938
POSITIVE,0.7305470705032349
NEGATIVE,0.9888684749603271
NEGATIVE,0.9418855905532837
NEGATIVE,0.9906101822853088
POSITIVE,0.9998161196708679
NEGATIVE,0.8109361529350281
POSITIVE,0.9995875954627991
POSITIVE,0.5004786252975464
NEGATIVE,0.9796810150146484
POSITIVE,0.9998891353607178
POSITIVE,0.9997672438621521
POSITIVE,0.999733030796051
POSITIVE,0.9985411167144775
NEGATIVE,0.9995414018630981
NEGATIVE,0.9487289190292358
NEGATIVE,0.995009183883667
POSITIVE,0.9794006943702698
POSITIVE,0.9997504353523254
POSITIVE,0.996863603591919
NEGATIVE,0.7402471899986267
POSITIVE,0.8516353368759155
POSITIVE,0.999880313873291
POSITIVE,0.9994235038757324
POSITIVE,0.9925493001937866
NEGATIVE,0.9955266118049622
POSITIVE,0.7481210231781006
NEGATIVE,0.9555741548538208
NEGATIVE,0.9883697032928467
NEGATIVE,0.9657536745071411
NEGATIVE,0.974636435508728
POSITIVE,0.9937278032302856
POSITIVE,0.9998530149459839
NEGATIVE,0.9965183734893799
POSITIVE,0.9989481568336487
NEGATIVE,0.9860227108001709
POSITIVE,0.9997579455375671
POSITIVE,0.9998364448547363
POSITIVE,0.9998161196708679
POSITIVE,0.9998257756233215
NEGATIVE,0.7539504766464233
NEGATIVE,0.991439938545227
POSITIVE,0.9541465044021606
POSITIVE,0.9998350143432617
POSITIVE,0.99983811378479
POSITIVE,0.9188986420631409
NEGATIVE,0.6993793249130249
POSITIVE,0.998623251914978
POSITIVE,0.9997941851615906
POSITIVE,0.9998530149459839
NEGATIVE,0.9918612241744995
POSITIVE,0.9998782873153687
NEGATIVE,0.9903203845024109
NEGATIVE,0.7573022246360779
NEGATIVE,0.9729434847831726
POSITIVE,0.9996206760406494
NEGATIVE,0.7331641912460327
POSITIVE,0.9164513349533081
POSITIVE,0.9998509883880615
NEGATIVE,0.9772928953170776
NEGATIVE,0.9056539535522461
POSITIVE,0.5477377772331238
POSITIVE,0.9982376098632812
POSITIVE,0.8318551778793335
POSITIVE,0.8579382300376892
POSITIVE,0.8655072450637817
POSITIVE,0.9998161196708679
NEGATIVE,0.9834882616996765
NEGATIVE,0.9791586399078369
POSITIVE,0.9977268576622009
POSITIVE,0.9998754262924194
POSITIVE,0.5613598823547363
POSITIVE,0.9998630285263062
POSITIVE,0.9996687173843384
NEGATIVE,0.9993782043457031
NEGATIVE,0.999782383441925
POSITIVE,0.9998613595962524
NEGATIVE,0.9998012185096741
NEGATIVE,0.9985848665237427
POSITIVE,0.6324194073677063
POSITIVE,0.9998488426208496
POSITIVE,0.9997628331184387
NEGATIVE,0.8394339084625244
POSITIVE,0.9442692995071411
POSITIVE,0.9998809099197388
NEGATIVE,0.9972177743911743
POSITIVE,0.9915277361869812
POSITIVE,0.9998730421066284
POSITIVE,0.9275950789451599
NEGATIVE,0.7991960644721985
POSITIVE,0.9998844861984253
POSITIVE,0.5688465237617493
NEGATIVE,0.9956263303756714
POSITIVE,0.7481210231781006
POSITIVE,0.9932417273521423
NEGATIVE,0.876201331615448
POSITIVE,0.9998756647109985
NEGATIVE,0.9063386917114258
POSITIVE,0.9751926064491272
POSITIVE,0.7481210231781006
POSITIVE,0.9998094439506531
POSITIVE,0.9914161562919617
NEGATIVE,0.9909265041351318
NEGATIVE,0.8263988494873047
POSITIVE,0.8862049579620361
NEGATIVE,0.9692586660385132
NEGATIVE,0.9740535020828247
POSITIVE,0.9998161196708679
NEGATIVE,0.9765670299530029
POSITIVE,0.9972358345985413
POSITIVE,0.9998161196708679
POSITIVE,0.9975370168685913
NEGATIVE,0.9640998840332031
POSITIVE,0.9882304668426514
POSITIVE,0.9998705387115479
POSITIVE,0.9997568726539612
POSITIVE,0.9869583249092102
NEGATIVE,0.9960052371025085
NEGATIVE,0.9954535961151123
NEGATIVE,0.7561697363853455
POSITIVE,0.9758151769638062
NEGATIVE,0.9232641458511353
NEGATIVE,0.9880380630493164
POSITIVE,0.9541465044021606
POSITIVE,0.957402229309082
POSITIVE,0.9548757076263428
POSITIVE,0.9998440742492676
POSITIVE,0.9998695850372314
POSITIVE,0.9996073842048645
POSITIVE,0.9949040412902832
NEGATIVE,0.9860827326774597
NEGATIVE,0.9777105450630188
POSITIVE,0.9541465044021606
NEGATIVE,0.9998072981834412
NEGATIVE,0.9852504134178162
POSITIVE,0.9963617920875549
POSITIVE,0.9997256398200989
POSITIVE,0.9997711777687073
POSITIVE,0.9613491892814636
NEGATIVE,0.9941575527191162
POSITIVE,0.9998538494110107
POSITIVE,0.9998862743377686
POSITIVE,0.9998630285263062
POSITIVE,0.9808385372161865
POSITIVE,0.9998515844345093
NEGATIVE,0.9553816318511963
POSITIVE,0.9998552799224854
NEGATIVE,0.8345511555671692
POSITIVE,0.9998799562454224
POSITIVE,0.999864935874939
POSITIVE,0.9705955386161804
POSITIVE,0.7481210231781006
POSITIVE,0.9932593703269958
POSITIVE,0.8885955810546875
NEGATIVE,0.9919512271881104
NEGATIVE,0.9991127848625183
NEGATIVE,0.9975905418395996
NEGATIVE,0.6208646893501282
NEGATIVE,0.998794436454773
POSITIVE,0.9965745210647583
POSITIVE,0.9998552799224854
POSITIVE,0.9987888932228088
NEGATIVE,0.9964162111282349
NEGATIVE,0.9782837629318237
NEGATIVE,0.9940401911735535
POSITIVE,0.9985753297805786
POSITIVE,0.9750603437423706
POSITIVE,0.7481210231781006
POSITIVE,0.712975800037384
POSITIVE,0.7481210231781006
NEGATIVE,0.986747145652771
POSITIVE,0.9998161196708679
NEGATIVE,0.9808415174484253
POSITIVE,0.9998161196708679
NEGATIVE,0.9430740475654602
NEGATIVE,0.9918321371078491
POSITIVE,0.999782383441925
POSITIVE,0.9140982031822205
POSITIVE,0.9998348951339722
NEGATIVE,0.9894592761993408
POSITIVE,0.9998142123222351
POSITIVE,0.7481210231781006
POSITIVE,0.9998799562454224
NEGATIVE,0.9442862868309021
NEGATIVE,0.9947673082351685
POSITIVE,0.9998161196708679
POSITIVE,0.9992669224739075
POSITIVE,0.8919765949249268
NEGATIVE,0.9959738850593567
NEGATIVE,0.9944785833358765
NEGATIVE,0.8470906019210815
POSITIVE,0.9998743534088135
NEGATIVE,0.999434769153595
NEGATIVE,0.9991416931152344
POSITIVE,0.9988229870796204
POSITIVE,0.9998774528503418
POSITIVE,0.9448709487915039
NEGATIVE,0.8875058889389038
NEGATIVE,0.9312111735343933
POSITIVE,0.7481210231781006
POSITIVE,0.9938247203826904
POSITIVE,0.7481210231781006
POSITIVE,0.9998630285263062
NEGATIVE,0.9599503874778748
POSITIVE,0.974585235118866
POSITIVE,0.9995887875556946
NEGATIVE,0.9930398464202881
POSITIVE,0.9928426742553711
NEGATIVE,0.9997891783714294
POSITIVE,0.9148574471473694
NEGATIVE,0.8713551759719849
NEGATIVE,0.9778671860694885
NEGATIVE,0.5266498923301697
NEGATIVE,0.9994319081306458
NEGATIVE,0.9884864091873169
POSITIVE,0.9998630285263062
NEGATIVE,0.7059771418571472
NEGATIVE,0.9654994606971741
NEGATIVE,0.9959958791732788
NEGATIVE,0.9090102314949036
POSITIVE,0.7481210231781006
POSITIVE,0.9235395789146423
POSITIVE,0.9894410371780396
NEGATIVE,0.9996434450149536
POSITIVE,0.7481210231781006
NEGATIVE,0.9996733665466309
NEGATIVE,0.9997753500938416
NEGATIVE,0.9997822642326355
NEGATIVE,0.9087896943092346
NEGATIVE,0.9474895000457764
NEGATIVE,0.9834814667701721
POSITIVE,0.7481210231781006
NEGATIVE,0.9994882345199585
POSITIVE,0.7481210231781006
NEGATIVE,0.7360394597053528
NEGATIVE,0.9768839478492737
NEGATIVE,0.9563016295433044
POSITIVE,0.7481210231781006
POSITIVE,0.5874825716018677
NEGATIVE,0.981888473033905
POSITIVE,0.9319084882736206
NEGATIVE,0.9522354006767273
POSITIVE,0.699686586856842
NEGATIVE,0.979697048664093
NEGATIVE,0.575112521648407
POSITIVE,0.8798308372497559
NEGATIVE,0.9664404988288879
POSITIVE,0.9393541216850281
POSITIVE,0.9902591705322266
NEGATIVE,0.9542636275291443
POSITIVE,0.7481210231781006
NEGATIVE,0.5318781137466431
NEGATIVE,0.9693223834037781
NEGATIVE,0.9875390529632568
POSITIVE,0.7481210231781006
NEGATIVE,0.9860827326774597
NEGATIVE,0.9797207117080688
NEGATIVE,0.9127626419067383
POSITIVE,0.9911233186721802
NEGATIVE,0.9738172888755798
NEGATIVE,0.9637042284011841
POSITIVE,0.6837123036384583
POSITIVE,0.9490975141525269
POSITIVE,0.9729092121124268
POSITIVE,0.9902709722518921
POSITIVE,0.7481210231781006
POSITIVE,0.9997069239616394
NEGATIVE,0.9988341927528381
NEGATIVE,0.5966082811355591
POSITIVE,0.9482543468475342
NEGATIVE,0.9869778752326965
POSITIVE,0.9728984832763672
NEGATIVE,0.8318803310394287
POSITIVE,0.9875489473342896
NEGATIVE,0.9808064699172974
NEGATIVE,0.9460757970809937
NEGATIVE,0.9268780946731567
NEGATIVE,0.834428071975708
POSITIVE,0.9623364806175232
NEGATIVE,0.9719783663749695
NEGATIVE,0.972446084022522
POSITIVE,0.9110249876976013
POSITIVE,0.7481210231781006
NEGATIVE,0.9585886001586914
NEGATIVE,0.8619385361671448
NEGATIVE,0.984330952167511
NEGATIVE,0.9860827326774597
POSITIVE,0.7481210231781006
POSITIVE,0.7408512234687805
NEGATIVE,0.9554131627082825
NEGATIVE,0.9924672245979309
NEGATIVE,0.9860440492630005
NEGATIVE,0.9633387327194214
POSITIVE,0.7481210231781006
POSITIVE,0.7481210231781006
NEGATIVE,0.9700813889503479
NEGATIVE,0.9720549583435059
NEGATIVE,0.8771626949310303
NEGATIVE,0.9605600237846375
NEGATIVE,0.9727227091789246
POSITIVE,0.9876449704170227
NEGATIVE,0.8956558704376221
NEGATIVE,0.9994391798973083
NEGATIVE,0.9902010560035706
POSITIVE,0.7481210231781006
POSITIVE,0.7481210231781006
POSITIVE,0.7481210231781006
NEGATIVE,0.9880104660987854
NEGATIVE,0.9395954012870789
NEGATIVE,0.9887266755104065
NEGATIVE,0.9968475699424744
NEGATIVE,0.9842230677604675
NEGATIVE,0.9684321880340576
NEGATIVE,0.9592542052268982
POSITIVE,0.7481210231781006
POSITIVE,0.9872909188270569
NEGATIVE,0.6378142237663269
NEGATIVE,0.9897556900978088
NEGATIVE,0.9673777222633362
POSITIVE,0.7481210231781006
NEGATIVE,0.6486834287643433
NEGATIVE,0.9876407980918884
POSITIVE,0.949137806892395
NEGATIVE,0.9222370982170105
POSITIVE,0.900819718837738
POSITIVE,0.8878490328788757
NEGATIVE,0.695789635181427
NEGATIVE,0.9395651817321777
NEGATIVE,0.9162029027938843
NEGATIVE,0.9720549583435059
POSITIVE,0.9038458466529846
POSITIVE,0.7481210231781006
NEGATIVE,0.9600458741188049
POSITIVE,0.7481210231781006
NEGATIVE,0.974568247795105
POSITIVE,0.554343581199646
NEGATIVE,0.980985164642334
NEGATIVE,0.9878655076026917
NEGATIVE,0.9990529417991638
NEGATIVE,0.9913716316223145
NEGATIVE,0.9603260159492493
NEGATIVE,0.9971911311149597
NEGATIVE,0.6331542730331421
POSITIVE,0.9998756647109985
POSITIVE,0.6868491172790527
NEGATIVE,0.9966233968734741
POSITIVE,0.5559744238853455
POSITIVE,0.5432726740837097
NEGATIVE,0.9925835132598877
NEGATIVE,0.6336107850074768
POSITIVE,0.5276948809623718
POSITIVE,0.999207079410553
POSITIVE,0.9472041726112366
POSITIVE,0.9998161196708679
POSITIVE,0.9977118968963623
NEGATIVE,0.9992554783821106
POSITIVE,0.9992603659629822
NEGATIVE,0.9963397979736328
POSITIVE,0.9998512268066406
POSITIVE,0.9994052648544312
POSITIVE,0.9998552799224854
NEGATIVE,0.9758201837539673
POSITIVE,0.9977611303329468
POSITIVE,0.9235395789146423
POSITIVE,0.9848412871360779
POSITIVE,0.9998737573623657
POSITIVE,0.9998669624328613
POSITIVE,0.9997705817222595
POSITIVE,0.7486400604248047
NEGATIVE,0.9810769557952881
NEGATIVE,0.9726936221122742
POSITIVE,0.9872056245803833
NEGATIVE,0.9991196990013123
NEGATIVE,0.9873698353767395
POSITIVE,0.9997521042823792
POSITIVE,0.9998764991760254
POSITIVE,0.9634377360343933
POSITIVE,0.9987202882766724
POSITIVE,0.9981769323348999
POSITIVE,0.9998794794082642
NEGATIVE,0.9953870177268982
POSITIVE,0.8974781632423401
POSITIVE,0.999875545501709
NEGATIVE,0.9901677370071411
NEGATIVE,0.999413251876831
NEGATIVE,0.9816638231277466
POSITIVE,0.9998552799224854
NEGATIVE,0.7695102095603943
POSITIVE,0.9987701773643494
POSITIVE,0.9997466206550598
NEGATIVE,0.9993614554405212
POSITIVE,0.7481210231781006
POSITIVE,0.9996814727783203
POSITIVE,0.7481210231781006
NEGATIVE,0.9860827326774597
POSITIVE,0.8812437057495117
POSITIVE,0.9994401335716248
POSITIVE,0.8164962530136108
NEGATIVE,0.540902316570282
POSITIVE,0.9727611541748047
NEGATIVE,0.9895144701004028
POSITIVE,0.7481210231781006
POSITIVE,0.999841570854187
